location,longitude,latitude,elevation,slope_deg,aspect_deg,YEAR,JANr,FEBr,MARr,APRr,MAYr,JUNr,JULr,AUGr,SEPr,OCTr,NOVr,DECr,JANt,FEBt,MARt,APRt,MAYt,JUNt,JULt,AUGt,SEPt,OCTt,NOVt,DECt,rockfall,rockfall_probability
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2024,0.04,0.08,0.64,0.2,2.45,4.37,11.26,8.4,11.28,2.36,0.34,2.79,22.2,25.84,29.28,33.64,32.28,30.64,28.51,27.86,27.72,27.22,23.27,22.4,No,0.571
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2017,0,0,0.71,0.4,1.79,8.05,14.86,9.57,4.52,8.04,0.78,0,19.93,23.78,27.42,31.46,31.46,26.92,25.16,24.92,24.89,23.57,20.01,17.61,No,0.714
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2014,0.22,0.05,0.38,0.59,3.82,4.59,11.44,10.17,9.51,6.13,0.32,0.79,18.94,21.53,26.77,31.22,29.6,28.58,25.6,24.92,24.59,22.9,19.79,17.41,No,0.571
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2024,0.01,0.03,0.45,0.23,2.9,5.11,12.98,9.04,11.84,2.55,0.29,2.26,19.65,23.5,27.66,32.34,30.67,28.27,25.82,25.31,25.11,24.33,20.21,19.61,No,0.714
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2004,0.6,0.08,0.02,2.27,0.72,5.87,9.36,3.65,5.13,5.52,0.04,0,20.37,23.73,29.16,31.86,31.55,29.43,27.35,27.49,27.04,25.45,22.82,21.88,No,0.571
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2008,0.38,4.81,2.55,0.3,1,4.5,7.03,6.97,8.41,1.34,0.64,0.01,22.03,23.4,27.38,30.23,32.91,28.8,28.3,27.39,26.77,25.98,23.53,23.26,No,0.571
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2019,0.07,0.06,0.32,1.18,3.02,5.3,10.9,13.44,10.96,8.45,0.02,0.03,18.77,23.33,27.93,31.07,30.74,28.63,25.48,24.81,24.36,23.58,20.28,17.92,No,0.714
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2013,0.04,0.13,0.02,1.87,0.94,7.4,6.2,5.5,6.88,16.64,2.62,0.03,19.95,22.52,27.78,30.01,31.71,26.57,25.04,25.04,24.59,23.31,20.08,17.57,Yes,0.857
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2011,0,1.26,0,2.15,3.64,1.61,8.46,5.44,4.07,0.97,0.02,1.1,19.85,23.46,27.76,29.79,31.38,30.24,27.93,27.67,27.42,27.27,25.06,23.18,No,0.571
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2002,0.98,0.01,0.15,1.58,1.13,6.17,4.68,7.76,1.84,2.92,0.3,0.01,19.11,22.85,27.76,30.56,33.32,27.3,26.24,24.73,24.46,23.33,21.47,21.01,No,0.429
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2018,0,0,0.16,2.48,2.8,3.37,9.19,16.04,6.61,1.62,0.17,1.95,18.77,22.95,28.32,29.14,29.86,27.85,25.31,24.54,24.33,22.93,21.18,19.08,Yes,0.857
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2004,0.88,0.12,0.02,2.09,1,7.57,11.28,5.49,7.36,5.35,0.06,0,17.85,21.32,27.79,30.64,29.61,26.62,24.73,24.74,24.59,22.62,19.57,18.45,No,0.571
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2019,0.02,0.14,0.36,1.19,4.28,4.34,7.85,10.24,10.87,8.83,0.05,0.03,20.77,24.96,29.25,31.82,31.42,30.2,28.29,27.5,26.88,26.28,23.38,20.68,No,0.571
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2003,0.02,0.27,1.65,0.2,0.79,1.66,12.97,7.11,5.9,13.99,0.02,2.5,21.12,24.34,26.77,31.19,32.49,29.28,25.24,24.67,24.43,23.47,19.69,17.31,No,0.714
AndhraPradesh,83,18,-6.558065,89.98334,16.249544,2021,0.1,0.22,0.09,1.51,4.22,4.82,7.8,7.49,12.74,2.58,4.06,0.29,20.6,22.05,27.89,29.04,28.85,26.91,25.3,25.26,24.72,23.8,21.43,18.14,No,0.714
WestBengal,87,23,46.351612,89.98743,39.806694,2022,1.04,1.62,0.02,0.47,4.85,4.6,5.89,11.38,6.45,4.32,0,0,16.36,18.75,24.77,30.94,31.01,30.22,28.96,28.37,27.71,25.57,20.42,17.49,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2024,0.37,0.85,1.52,0.06,5.27,2.77,9.48,14.27,15.15,5.57,0.03,0.18,15.65,20.61,25.58,32.79,32.44,32.47,29.81,28.42,28.09,26.77,22.17,17.7,No,0.714
WestBengal,87,23,46.351612,89.98743,39.806694,2019,0,2.5,1.18,1.54,4.06,3.15,6.18,9.95,9.28,5.21,1.07,0.41,16.97,21.22,25.28,31.02,32.52,32.47,30.19,28.89,27.59,25.55,21.93,16.95,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2010,0,0.82,0.52,0.94,5.19,5,6.22,4.57,9.35,2.94,0.22,1.63,15.68,20.66,27.6,32.96,31.85,31.23,29,28.5,27.64,26.18,23.75,17.47,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2012,1.72,0.38,0.47,2.66,2.1,3.86,9.11,8.38,7.87,1.93,1.81,0.63,17.13,19.79,25.52,31.03,32.77,32.59,29.32,28.36,27.43,23.65,19.36,15.32,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2021,0.01,0.05,0.3,1.44,7.69,13.21,12.59,7.89,16.96,6.07,0.98,2.25,17.53,21.06,28.21,31.35,31.07,28.98,28.63,28.03,27.39,26.31,21.42,17.57,Yes,0.857
WestBengal,87,23,46.351612,89.98743,39.806694,2006,0,0,0.19,1.86,4.85,7.89,11.59,8.53,10.8,1.08,0.29,0,17.06,22.77,27.12,31.43,31.35,29.18,28.53,27.89,27.27,25.88,21.55,17.37,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2003,0.01,0.46,3.01,0.56,2.56,7.74,7.34,5.33,4.99,8.19,0.44,0.48,15.57,22.01,25.35,31.69,33.05,31.37,28.67,28.51,27.73,26.14,20.93,16.98,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2009,0.12,0.01,1.08,0.04,7.59,2.5,9.58,11.45,10.17,3.07,0.64,0.02,18.15,21.38,26.74,31.81,31.07,31.1,29.18,28.2,27.56,24.43,21.48,17.63,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2020,1.16,0.23,1.77,3.21,6.51,8.15,8.77,10.92,4.54,2.47,0.19,0.01,16.2,18.58,24.75,29.57,30.48,29.31,28.84,28.64,27.91,26.73,21.21,17.46,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2014,0.02,1.24,0.62,0.26,3.79,5.82,8.01,10.53,7.16,2.79,0,0.29,16.07,19.29,24.48,31.63,33.37,31.49,29.23,28.21,27.81,25.73,20.43,15.62,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2007,0.04,1.81,0.5,1.21,3.02,7.84,19.92,8.54,14.02,2.38,1.15,0,16.09,20.6,24.75,31.19,32.22,30.62,28.36,27.94,27.2,25.03,21.37,15.86,Yes,0.857
WestBengal,87,23,46.351612,89.98743,39.806694,2005,0.84,0.23,1.5,1.16,3.31,3.12,7.95,7.12,5.84,8.72,0.01,0.39,17,21.57,27.19,30.85,32.34,32.42,28.96,28.75,27.58,25.69,19.97,16.82,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2015,1.01,0.27,0.94,3.4,2.62,6.04,17.97,6.33,5.08,0.34,0.01,0.24,16.88,21.25,26.34,29.9,32.17,30.63,28.52,28.31,28.02,26.16,22.68,18.99,Yes,0.857
WestBengal,87,23,46.351612,89.98743,39.806694,2008,1.49,0.41,0.2,1.85,4.2,11.49,9.4,7.88,7.69,2.15,0,0,16.06,18.19,25.72,29.71,32,28.84,28.15,27.89,27.18,25.45,21.51,18.83,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2017,0.12,0,1.19,1.18,3.92,8.33,22.26,11.77,6.86,8.65,0.69,0.3,17.38,21.45,25.84,31.46,32.82,30.82,28.46,28.01,27.84,26.24,21.29,17.99,Yes,0.857
WestBengal,87,23,46.351612,89.98743,39.806694,2016,0.35,1.48,0.59,0.14,4.13,4.76,10.94,14.03,9.98,1.2,0.46,0,18.33,23.97,28.03,34.09,32.93,30.92,28.62,28.2,27.45,25.61,20.67,17.3,No,0.714
WestBengal,87,23,46.351612,89.98743,39.806694,2002,0.7,0.02,0.8,1.18,4.33,8.02,6.09,9.22,6.94,2,1.48,0.02,17.42,20.59,26.42,31.25,33.63,29.95,29.07,27.97,27.04,25.04,21.01,17.53,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2001,0,0.21,0.98,1.01,7.1,10.88,8.46,7.68,6.08,4.34,0.44,0,16.03,22.09,27.34,31.55,31.9,28.52,28.31,28.21,27.58,25.98,22.36,16.43,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2023,0,0.01,1.84,1.38,3.76,4.43,7.08,9.16,8.49,4.61,0.25,2.14,17.53,21.59,26.86,31.36,32.5,33.04,29.93,28.88,28.26,25.91,21.85,17.94,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2013,0.07,0.45,0.34,1.96,7.17,11.44,8.5,11.19,8.2,11.61,0,0,14.65,19.79,26.47,31.38,32.36,29.29,28.74,27.87,27.56,25.74,20.29,17.41,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2018,0,0.08,0.23,4.42,2.11,7.39,10.33,11.38,6.06,1.34,0.12,1.1,14.87,20.68,25.66,28.79,31.24,30.58,29.15,28.46,27.81,25.38,22.07,16.68,No,0.571
WestBengal,87,23,46.351612,89.98743,39.806694,2011,0.07,0.17,0.77,3.05,6.43,13.85,6.89,12.88,11.22,1.32,0.12,0.08,16.46,21.7,27.62,30.18,31.05,29.9,28.26,27.65,27.26,26.13,21.7,16.84,No,0.714
WestBengal,87,23,46.351612,89.98743,39.806694,2004,0.14,0.03,0.23,2.57,1.78,8.15,6.52,8.75,8.28,5.32,0,0,16.47,19.73,27.19,31.45,33.76,30.11,28.47,28.17,26.97,24.74,20.93,18.1,No,0.571
Odisha,83,21,159.79741,89.55463,228.44469,2016,0.14,0.1,0.5,0.23,1.2,3.61,9.82,10.7,9.26,2.49,0,0,19.25,24.77,29.52,35.57,35.65,32.55,27.82,26.68,26.47,23.79,19.54,17.04,No,0.571
Odisha,83,21,159.79741,89.55463,228.44469,2016,0.08,0.07,0.4,0.33,0.86,3.9,9.58,9.27,9.31,3.28,0,0,19.61,25.34,30.01,35.72,35.75,32.19,27.56,26.7,26.4,23.74,19.56,17.2,No,0.571
Odisha,83,21,159.79741,89.55463,228.44469,2016,0.08,0.14,0.47,0.36,0.82,3.43,8.07,12.21,8.12,3.33,0.05,0,20.26,26.16,30.35,36.19,35.96,32.32,28.18,27.17,26.82,24.33,20.02,18.14,No,0.714
Odisha,83,21,159.79741,89.55463,228.44469,2021,0.08,0.25,0.21,0.22,3.06,6.98,12.77,5.75,9.2,0.91,0.76,2.17,18.77,21.35,28.32,32.45,32.62,29.48,27.6,27.18,26.62,25.08,21.72,17.9,No,0.714
Odisha,83,21,159.79741,89.55463,228.44469,2021,0.03,0.12,0.15,0.23,2.65,6.1,13,5.68,9.06,0.77,0.98,1.97,19.04,21.78,28.74,32.66,32.86,29.47,27.53,27.11,26.63,25.13,21.89,18.04,No,0.714
Odisha,83,21,159.79741,89.55463,228.44469,2024,0.33,0.58,1.36,0.91,0.57,4.6,12.38,11.38,6.5,0.48,0.06,0.47,17.79,22.04,26.73,32.34,35.02,33.33,28.21,26.8,27.05,26.18,21.06,19.07,No,0.714
Odisha,83,21,159.79741,89.55463,228.44469,2003,0.01,1.08,0.89,0.37,0.14,7.35,11.21,13.82,10.7,5.75,0.02,1.05,20.17,24.58,28.11,35,36.33,33.14,27.51,26.69,26.12,24.89,20.59,17.25,No,0.714
Odisha,83,21,159.79741,89.55463,228.44469,2014,0.02,1.26,0.79,0.63,1.99,4.24,15.05,10.36,8.97,2.18,0.01,0.21,19.04,21.85,26.83,33.36,34.72,33.07,28.71,26.99,26.68,25.09,20.7,17.44,No,0.714
Odisha,83,21,159.79741,89.55463,228.44469,2022,1.1,0.28,0,0.2,1.46,2.99,11.19,15.44,6.17,2.43,0,0,17.02,20.2,27.9,34.4,34.89,32.75,27.85,26.87,26.47,24.05,19.67,18.81,No,0.714
Jharkhand,86,23,199.97281,89.988945,13.636585,2012,1.93,0.49,0.34,1.59,1.3,5.19,11.74,10.74,8.61,1.84,1.63,0.54,16.77,19.97,25.73,31.53,33.76,33.32,28.37,27.11,26.4,22.6,18.53,15.15,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2019,0.94,0.54,0.91,0.37,0.46,3.5,12.63,13.38,13.44,1.42,0.02,0.26,16.96,21.24,26.22,32.71,35.82,34.33,27.59,26.52,26.03,23.39,19.65,15.86,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2010,0.14,0.15,0.01,0.45,0.72,3.26,8.78,7.86,9.68,1.73,0.3,1.16,17.43,22.71,29.73,34.18,35.15,33.62,28.23,27.08,26.07,23.96,21.98,17.01,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2016,0.28,0.19,0.83,0.15,2.48,4.39,11.11,9.73,9.51,1.85,0,0,19.15,24.81,29.22,35.42,35.29,33.06,27.84,26.65,26.39,23.77,19.2,16.48,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2011,0.01,0.39,0.27,2.54,2.36,7.33,7.83,13.68,13.82,0.12,0,0.38,16.65,21.66,27.4,29.86,34.55,30.78,27.26,26.36,25.48,23.42,19.6,16.76,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2015,0.58,0.22,1.19,0.98,0.2,6.52,8.53,9.2,7.69,0.55,0,0.17,16.45,21.66,26.21,31.2,36.39,31.64,27.61,27.22,26.92,25.03,21.95,19.52,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2013,0.05,0.84,0.3,1.86,0.11,10.4,13.16,12.77,5.79,9.16,0,0,16.69,21.27,26.77,31.42,36.88,29.8,27.68,26.68,26.55,24.21,19.56,17,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2002,0.72,0.5,1.13,0.11,1.08,7.51,2.91,11.04,6.13,0.88,0.02,0.03,17.38,21.59,27.07,32.28,35.93,31.86,29.19,26.6,25.23,23.24,20.23,19.17,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2013,0.06,1.08,0.42,2.16,0.08,10.14,11.04,13,6.03,11.25,0,0,16.64,21.18,26.11,30.59,35.81,29.33,27.23,26.19,26.09,23.61,18.76,16.18,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2018,0,0.61,0.03,0.81,0.95,5.14,12.12,9.76,3.7,0.16,0,1.24,17,22.38,28.19,32.02,35.16,31.52,27.14,26.5,25.54,24.07,21.53,17.36,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2010,0.23,0.16,0.02,0.39,0.68,3.77,10.71,7.35,9.19,1.73,0.56,1.47,17.9,23.1,30.3,35.02,36.04,33.96,28.4,27.54,26.64,24.61,22.48,17.3,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2005,2.5,0.39,0.3,0.78,0.96,5.59,14.96,10.5,8.98,3.44,0,0.2,18.02,22.64,28.13,31.68,35.24,35.18,27.65,27,26.46,24.14,18.57,16.28,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2022,0.96,1.22,0.01,0.18,1.38,5.83,11.13,15.75,7.51,3.25,0,0,16.09,19.1,27.21,33.91,35.26,32.79,27.82,26.71,26.42,23.83,19.08,17.9,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2011,0.01,0.39,0.2,2.98,1.74,6.77,9.35,14,13.57,0.12,0,0.48,16.7,21.9,27.76,30.37,35.36,31.27,27.84,26.81,25.94,24.15,20.15,16.89,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2023,0.03,0,1.89,2.47,3.25,5.78,9.61,11.03,12.32,1.15,0.31,1.2,17.04,21.14,25.87,29.47,31.52,33.02,28.07,26.4,26.43,23.24,20.18,16.62,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2020,1.91,2.25,2.38,1.92,3.27,9.97,8.08,14.09,4.59,2.58,0.48,0.1,15.09,17.28,23.35,29.37,32.15,28.5,27.05,26.76,26.57,24.59,19.87,17.27,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2003,0.08,1.76,1.19,0.49,0.01,5.9,7.24,12.07,13.51,4.42,0.03,0.48,18.31,22.3,26.16,33.15,35.26,33.02,27.59,26.63,25.72,23.54,19.56,15.89,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2018,0,0.63,0.03,1.11,0.97,4.66,11.69,10.83,3.17,0.19,0,1.54,17.29,22.87,28.67,32.67,35.95,31.99,27.67,26.96,26.1,24.56,21.9,17.84,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2015,0.72,0.34,1.49,1.13,0.2,5.21,8.82,9.61,7.88,0.83,0.01,0.1,16.1,21.14,25.28,30.32,35.49,31.64,27.22,26.62,26.27,24.45,21.79,18.93,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2007,0,2.03,0.25,0.31,1.04,7.6,12.32,7.4,11.26,0.6,0.32,0.01,18.69,21.62,25.65,32.78,34.72,31.83,26.75,26.32,25.99,22.69,19.34,17.03,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2004,1.19,0.03,1.17,1.73,1.57,10.67,8.48,11.45,4.91,1.23,0.1,0.12,16.04,18.84,27.06,31.8,33.87,30.28,26.97,26.23,26.05,22.6,19.56,17.12,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2002,0.72,0.34,0.91,0.09,0.91,7.19,3.3,10.26,4.81,0.92,0.01,0.02,17.6,22.02,27.5,33.23,36.89,32.6,29.78,26.9,25.97,23.99,21.08,19.96,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2022,1.01,1.71,0.01,0.07,1.4,7.61,10.28,14.03,8.18,3.6,0,0.01,15.65,18.74,26.84,33.8,34.63,32.07,27.28,26.29,25.92,23.05,18.3,17.39,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2014,0.36,2.46,1.05,2.39,0.56,3.56,10.59,11.05,7.34,4.51,0,0.64,16.71,19.09,24.11,30.66,33.53,33.85,28.89,26.43,25.6,23.44,19.58,15.85,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2001,0.09,0.01,0.7,0.83,1.39,9.72,16.06,14.3,2.51,2.3,0.09,0,18.82,23.33,27.86,31.3,35.14,28.4,26.13,26.48,26.2,23.65,20.58,17.05,Yes,0.857
Chattisgarh,82,22,218.04146,89.81703,261.63324,2009,0.55,0,0.13,0.35,1.34,1.96,9.98,9.91,2.2,1.96,2.39,0.24,19.42,22.77,27.71,31.75,35.5,34.52,27.44,26.96,26.5,23.2,20.82,18.98,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2012,2.31,0.41,0.02,0.72,0.23,5.32,14.79,14.99,6.36,0.75,1.21,0.06,17.06,20.56,25.83,33,36.5,33.34,27.71,26.68,26.25,23.2,19.72,17.27,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2016,0.43,0.27,1.03,0.15,3.38,3.93,10.82,11.35,8.45,1.91,0,0,18.54,24.08,28.11,34.54,34.22,32.44,27.29,26.18,25.84,23.02,18.33,15.99,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2005,2.63,0.35,0.43,1.14,1.06,6.57,13.16,10.2,8.53,2.96,0,0.17,17.5,21.73,27.29,30.5,34.33,34.33,27.05,26.67,25.87,23.33,18.13,16.16,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2007,0,1.58,0.17,0.22,0.88,11.94,11.51,7.92,9.85,0.59,0.43,0,18.97,22.49,26.7,33.7,35.97,32.28,27.06,26.77,26.48,23.44,19.99,17.29,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2020,1.53,2.69,2.21,1.52,4.6,10.64,8.68,15.68,5.22,2.23,0.38,0.05,15.79,17.66,23.9,29.99,32.54,29.09,27.61,27.03,27.21,25.16,20.41,17.55,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2009,0.37,0,0.1,0.33,0.97,2.05,13.51,9.46,2.27,1.77,2.16,0.31,19.48,22.98,28.18,32.68,36.51,35.23,27.72,27.29,27.07,23.65,21.06,18.99,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2021,0.24,0.7,0.23,0.16,3.5,9.54,10.03,7.5,9.86,1.22,0.36,1.74,17.99,20.84,27.51,31.71,31.36,28.94,27.11,26.57,26.17,23.94,20.11,16.89,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2008,0.24,0.39,1.76,0.4,0.3,10.5,11.57,8,8.18,0.35,0.22,0,17.29,18.79,26.54,31.2,35.46,29.51,26.65,26.42,25.71,23.51,19.96,18.18,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2019,0.66,0.57,0.77,0.32,0.41,3.35,12.33,13.84,14.86,1.98,0.02,0.16,17.25,21.99,27.17,33.69,36.85,34.93,28.14,27,26.54,24.27,20.48,16.65,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2001,0.14,0.01,0.75,0.75,1.32,10.27,13.72,12.35,3.07,2.4,0.09,0,19.49,24.17,28.99,32.24,36.19,28.85,26.64,26.87,26.88,24.42,21.14,16.91,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2008,0.3,0.39,1.38,0.35,0.27,9.47,9.7,8.31,9.52,0.44,0.15,0,17.38,18.99,26.79,31.95,36.67,30.07,27.14,26.91,26.25,24.24,20.4,18.21,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2003,0.05,1.59,1.13,0.52,0.01,5.19,8.61,13.42,12.37,4.48,0.02,0.58,18.98,23.45,27.28,34.13,36.29,33.75,28.06,26.97,26.14,24.31,20.35,16.61,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2004,1.38,0.07,0.9,1.29,1.3,9.57,8.94,9.77,5.51,1.07,0.07,0.07,16.61,19.01,27.08,32.42,34.97,30.93,27.53,26.64,26.72,23.25,19.83,17.43,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2021,0.15,0.52,0.22,0.16,3.49,8.96,12.39,6.79,10.51,1.12,0.66,2.36,18.05,20.93,27.85,32.31,32.32,29.46,27.58,27.12,26.65,24.65,20.92,17.24,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2023,0.07,0,1.81,2.01,2.89,5.85,12.13,10.96,13.55,0.94,0.3,1.06,17.25,21.05,26.47,30.3,32.54,33.96,28.52,26.76,26.84,23.78,20.47,16.93,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2006,0,0,2.05,0.72,2.41,2.34,11.2,10.06,6.47,0.78,0.26,0.03,17.24,23.23,25.9,32.19,34.69,32.67,28,26.62,26.36,24.87,21.16,18.6,No,0.571
Chattisgarh,82,22,218.04146,89.81703,261.63324,2017,0.1,0.21,0.25,0.01,0.7,6.79,12.23,8.95,6.79,1.47,0.01,0,17.93,22.28,27.35,34.51,37.43,32.45,27.46,26.99,26.93,25.57,20.69,17.42,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2024,0.19,0.43,1.47,0.92,0.74,8.43,12.09,14.65,6.42,0.5,0,0.33,16.24,20.37,25.24,31.03,34.32,32.75,27.8,26.55,26.54,25.09,19.76,17.58,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2017,0.13,0.32,0.2,0,0.87,7.13,13.15,9.4,6.31,1.17,0.01,0,17.58,21.89,26.78,33.84,36.46,32.05,26.76,26.5,26.42,25.02,20.28,17.44,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2014,0.2,2.31,0.86,1.8,0.46,3.31,12.66,10.04,7.56,3.74,0,0.43,17.35,19.57,24.82,31.57,34.42,34.56,29.36,26.8,26.16,24.12,19.96,16.08,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2024,0.18,0.37,1.3,1.18,0.86,7.25,13.73,12.95,7.55,0.48,0.01,0.22,16.61,20.57,25.7,31.57,34.82,33.45,28.28,26.88,27.1,25.99,20.41,17.99,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2012,2.94,0.56,0.02,0.77,0.31,3.4,12.92,14.29,6,0.73,1.35,0.07,16.47,19.98,25.45,32.17,35.4,33.38,27.65,26.32,25.68,22.47,18.91,17.04,No,0.714
Chattisgarh,82,22,218.04146,89.81703,261.63324,2006,0,0,2.43,0.46,2.43,2.28,11.28,9.78,5.53,1.05,0.31,0.04,17.76,23.7,25.16,31.66,33.83,32.43,27.6,26.18,25.85,24.29,21,18.51,No,0.571
Jharkhand,86,23,164.62819,89.92705,76.583275,2024,0.43,0.85,1.59,0.07,4.9,2.75,9.49,13.66,14,5.44,0.01,0.18,15.46,20.31,25.22,32.57,32.33,32.84,29.54,28.12,27.67,26.37,21.69,17.56,No,0.714
Jharkhand,86,23,164.62819,89.92705,76.583275,2018,0,0.09,0.18,4.73,2.25,6.54,11.67,13.43,6,1.37,0.17,1.76,14.91,21.15,27.12,29.11,31.55,30.75,28.26,27.55,26.85,24.24,21.24,16.15,No,0.714
Jharkhand,86,23,164.62819,89.92705,76.583275,2021,0.03,0.07,0.5,1.28,9.49,12.11,12.6,8.3,15.14,5.78,1.42,1.45,17.46,21.01,28.07,31.46,30.15,28.22,27.64,27.25,26.57,25.23,20.58,16.69,No,0.714
Jharkhand,86,23,164.62819,89.92705,76.583275,2005,0.78,0.97,0.79,0.42,1.53,4.85,8.39,5.29,6.03,4.25,0.05,1.07,16.92,21.52,27.86,31.44,33.77,33.74,28.1,27.78,26.83,24.78,19.38,16.84,No,0.571
Jharkhand,86,23,164.62819,89.92705,76.583275,2007,0.02,2.22,0.79,1.36,1.77,6.19,19.3,13.32,12.98,0.64,0.64,0,16.5,20.31,24.68,31.32,32.63,31.13,27.56,27.04,26.42,23.75,20.36,15.72,Yes,0.857
Jharkhand,86,23,164.62819,89.92705,76.583275,2020,1.1,0.26,1.87,3.25,6.07,8.36,8.99,11.17,4.6,2.64,0.22,0.01,15.82,18.18,24.49,29.4,30.37,29.08,28.56,28.31,27.53,26.16,20.72,17.15,No,0.571
Jharkhand,86,23,164.62819,89.92705,76.583275,2004,0.37,0.05,0.17,2.27,1.79,7.47,7.62,14.23,5.2,3.29,0,0.03,15.72,19.08,27.1,31.71,34.03,29.73,27.69,27.24,26.35,24.03,19.69,17.55,No,0.714
Jharkhand,86,23,164.62819,89.92705,76.583275,2022,1.03,1.59,0.04,0.35,4.53,5.68,6.35,14.71,6.82,4.48,0,0,15.46,18.05,25.25,32.8,31.43,30.84,28.05,27.39,26.85,24.43,19.3,17.05,No,0.714
Jharkhand,86,23,164.62819,89.92705,76.583275,2001,0.03,0.22,1.2,0.6,4.5,12.78,12.73,9.1,4.58,2.05,0.16,0,16.92,22.52,26.98,31.59,32.85,27.98,27.19,27.3,26.63,24.94,21.28,16.3,No,0.714
